common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,common/user_name/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text
53598,PRINTER,1c Federal Fina 051217 110433506,OK,0,10,6,11,12,4,117,5,131,1,-0500,17,6,11,12,4,117,5,131,1,-0500,1,maria.rangel,BLACK_AND_WHITE,1,1,1
53597,PRINTER,1b Federal Fina 051217 110419086,OK,0,56,5,11,12,4,117,5,131,1,-0500,3,6,11,12,4,117,5,131,1,-0500,1,maria.rangel,BLACK_AND_WHITE,1,1,1
53596,PRINTER,1a Federal Fina 051217 110356034,OK,0,33,5,11,12,4,117,5,131,1,-0500,42,5,11,12,4,117,5,131,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53595,PRINTER,1 Federal Finan 051217 110209830,OK,0,47,3,11,12,4,117,5,131,1,-0500,57,3,11,12,4,117,5,131,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53594,PRINTER,1 Federal Finan 051217 105554779,OK,0,32,57,10,12,4,117,5,131,1,-0500,44,57,10,12,4,117,5,131,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53593,COPY,doc05359320170512105555,OK,0,55,55,10,12,4,117,5,131,1,-0500,1,56,10,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53592,PRINTER,2016_mathematic 051217 104740060,OK,0,11,49,10,12,4,117,5,131,1,-0500,37,49,10,12,4,117,5,131,1,-0500,4,allister.castro,BLACK_AND_WHITE,1,1,4
53591,PRINTER,Microsoft Outlo 051217 104729806,OK,0,7,49,10,12,4,117,5,131,1,-0500,16,49,10,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53590,PRINTER,Microsoft Outlo 051217 104715392,OK,0,53,48,10,12,4,117,5,131,1,-0500,3,49,10,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53589,COPY,doc05358920170512103601,OK,0,1,36,10,12,4,117,5,131,1,-0500,6,36,10,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53588,COPY,doc05358820170512103552,OK,0,52,35,10,12,4,117,5,131,1,-0500,57,35,10,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53587,COPY,doc05358720170512103545,OK,0,45,35,10,12,4,117,5,131,1,-0500,50,35,10,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53586,PRINTER,ResignationLett 051217 102644418,OK,0,22,28,10,12,4,117,5,131,1,-0500,30,28,10,12,4,117,5,131,1,-0500,1,della.robles,BLACK_AND_WHITE,2,2,2
53585,PRINTER,Aziz No 7.pdf 051217 101600764,OK,0,39,17,10,12,4,117,5,131,1,-0500,48,17,10,12,4,117,5,131,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
53584,COPY,doc05358420170512101055,OK,0,55,10,10,12,4,117,5,131,1,-0500,0,11,10,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53583,PRINTER,Full page photo 051217 100415593,OK,0,54,5,10,12,4,117,5,131,1,-0500,5,6,10,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53582,PRINTER,Full page photo 051217 100338685,OK,0,17,5,10,12,4,117,5,131,1,-0500,28,5,10,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53581,PRINTER,scan0002.pdf 051217 094124185,OK,0,4,43,9,12,4,117,5,131,1,-0500,10,43,9,12,4,117,5,131,1,-0500,1,eddie.martinez,BLACK_AND_WHITE,1,1,1
53580,PRINTER,scan0001.pdf 051217 094108931,OK,0,48,42,9,12,4,117,5,131,1,-0500,55,42,9,12,4,117,5,131,1,-0500,1,eddie.martinez,BLACK_AND_WHITE,1,1,1
53579,PRINTER,Delta Subd -Eng 051217 094053648,OK,0,33,42,9,12,4,117,5,131,1,-0500,42,42,9,12,4,117,5,131,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53576,PRINTER,main 051217 092952639,OK,0,32,31,9,12,4,117,5,131,1,-0500,41,31,9,12,4,117,5,131,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53574,COPY,doc05357420170512092240,OK,0,40,22,9,12,4,117,5,131,1,-0500,57,22,9,12,4,117,5,131,1,-0500,9,,BLACK_AND_WHITE,1,1,9
53573,COPY,doc05357320170512091504,OK,0,4,15,9,12,4,117,5,131,1,-0500,11,15,9,12,4,117,5,131,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53572,PRINTER,Mailing Labels 051217 091214962,OK,0,55,13,9,12,4,117,5,131,1,-0500,11,14,9,12,4,117,5,131,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53571,PRINTER,Mailing Labels 051217 091130408,OK,0,11,13,9,12,4,117,5,131,1,-0500,35,13,9,12,4,117,5,131,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53570,PRINTER,Microsoft Outlo 051217 091020048,OK,0,0,12,9,12,4,117,5,131,1,-0500,9,12,9,12,4,117,5,131,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
53569,PRINTER,Microsoft Outlo 051217 091013043,OK,0,53,11,9,12,4,117,5,131,1,-0500,6,12,9,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53567,PRINTER,Federal Financi 051217 090903347,OK,0,44,10,9,12,4,117,5,131,1,-0500,27,11,9,12,4,117,5,131,1,-0500,1,maria.rangel,FULL_COLOR,1,1,1
53566,PRINTER,COZ_Zoning.pdf 051217 085824986,OK,0,12,0,9,12,4,117,5,131,1,-0500,23,0,9,12,4,117,5,131,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53565,PRINTER,COZ_Radius.pdf 051217 085823769,OK,0,6,0,9,12,4,117,5,131,1,-0500,19,0,9,12,4,117,5,131,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53564,PRINTER,COZ_Aerial.pdf 051217 085757566,OK,0,39,59,8,12,4,117,5,131,1,-0500,17,0,9,12,4,117,5,131,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53563,PRINTER,Notifications.x 051217 085348473,OK,0,30,55,8,12,4,117,5,131,1,-0500,12,56,8,12,4,117,5,131,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
53562,PRINTER,Microsoft Outlo 051217 083322330,OK,0,6,35,8,12,4,117,5,131,1,-0500,21,35,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53561,PRINTER,Microsoft Outlo 051217 083311108,OK,0,5,35,8,12,4,117,5,131,1,-0500,20,35,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53560,PRINTER,Microsoft Outlo 051217 083304428,OK,0,4,35,8,12,4,117,5,131,1,-0500,19,35,8,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53559,PRINTER,Microsoft Outlo 051217 083257528,OK,0,38,34,8,12,4,117,5,131,1,-0500,16,35,8,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53558,PRINTER,APRL SD 051217 083119693,OK,0,1,33,8,12,4,117,5,131,1,-0500,42,33,8,12,4,117,5,131,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
53557,PRINTER,ACES BBQ.PDF 051217 082707425,OK,0,48,28,8,12,4,117,5,131,1,-0500,1,29,8,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53556,PRINTER,DOUBLE B BARBBQ 051217 082648108,OK,0,29,28,8,12,4,117,5,131,1,-0500,47,28,8,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53555,PRINTER,IL FORNO A LEGN 051217 082627089,OK,0,8,28,8,12,4,117,5,131,1,-0500,46,28,8,12,4,117,5,131,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53554,PRINTER,MOBILE FOOD INS 051217 082454102,OK,0,35,26,8,12,4,117,5,131,1,-0500,56,27,8,12,4,117,5,131,1,-0500,2,della.robles,FULL_COLOR,4,4,8
53553,PRINTER,Microsoft Outlo 051217 081552432,OK,0,33,17,8,12,4,117,5,131,1,-0500,27,18,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53552,PRINTER,DOUBLE B BARBBQ 051217 081140458,OK,0,21,13,8,12,4,117,5,131,1,-0500,44,13,8,12,4,117,5,131,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53551,PRINTER,ACES BBQ.pdf 051217 081107823,OK,0,48,12,8,12,4,117,5,131,1,-0500,43,13,8,12,4,117,5,131,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53550,PRINTER,PIR-2017-333.pdf 051217 080657314,OK,0,37,8,8,12,4,117,5,131,1,-0500,51,8,8,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53549,PRINTER,Microsoft Outlo 051217 080649593,OK,0,29,8,8,12,4,117,5,131,1,-0500,37,8,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53548,PRINTER,Microsoft Outlo 051217 080545882,OK,0,26,7,8,12,4,117,5,131,1,-0500,20,8,8,12,4,117,5,131,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
53547,PRINTER,Microsoft Outlo 051217 080305691,OK,0,46,4,8,12,4,117,5,131,1,-0500,53,4,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53546,PRINTER,Microsoft Outlo 051217 080226660,OK,0,6,4,8,12,4,117,5,131,1,-0500,48,4,8,12,4,117,5,131,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
53545,PRINTER,Microsoft Outlo 051217 080220264,OK,0,4,4,8,12,4,117,5,131,1,-0500,47,4,8,12,4,117,5,131,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53544,PRINTER,Microsoft Outlo 051217 080158767,OK,0,39,3,8,12,4,117,5,131,1,-0500,46,4,8,12,4,117,5,131,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53543,PRINTER,doc053540201705 051117 170957121,OK,0,19,11,17,11,4,117,4,130,1,-0500,33,11,17,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53542,PRINTER,Microsoft Outlo 051117 170255149,OK,0,17,4,17,11,4,117,4,130,1,-0500,25,4,17,11,4,117,4,130,1,-0500,2,alexandra.esparza,BLACK_AND_WHITE,1,1,2
53541,PRINTER,Microsoft Outlo 051117 170234721,OK,0,57,3,17,11,4,117,4,130,1,-0500,5,4,17,11,4,117,4,130,1,-0500,2,alexandra.esparza,BLACK_AND_WHITE,1,1,2
53539,PRINTER,ArcReader Docum 051117 170055746,OK,0,17,2,17,11,4,117,4,130,1,-0500,26,2,17,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53538,PRINTER,ArcReader Docum 051117 170026524,OK,0,48,1,17,11,4,117,4,130,1,-0500,56,1,17,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53537,PRINTER,doc053534201705 051117 165947590,OK,0,9,1,17,11,4,117,4,130,1,-0500,24,1,17,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53536,PRINTER,Chart (120).xls 051117 165834657,OK,0,56,59,16,11,4,117,4,130,1,-0500,17,1,17,11,4,117,4,130,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
53535,PRINTER,doc053534201705 051117 165823981,OK,0,46,59,16,11,4,117,4,130,1,-0500,4,0,17,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53533,PRINTER,ArcReader Docum 051117 165455008,OK,0,17,56,16,11,4,117,4,130,1,-0500,26,56,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53532,PRINTER,ArcReader Docum 051117 165432695,OK,0,54,55,16,11,4,117,4,130,1,-0500,3,56,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53530,COPY,doc05353020170511164646,OK,0,46,46,16,11,4,117,4,130,1,-0500,10,47,16,11,4,117,4,130,1,-0500,7,,FULL_COLOR,1,1,7
53529,PRINTER,Staff Pre-Const 051117 164320632,OK,0,43,44,16,11,4,117,4,130,1,-0500,53,44,16,11,4,117,4,130,1,-0500,2,eddie.martinez,FULL_COLOR,1,1,2
53528,PRINTER,Warranty Deed 1 051117 163623562,OK,0,46,37,16,11,4,117,4,130,1,-0500,7,38,16,11,4,117,4,130,1,-0500,4,melanie.cano,FULL_COLOR,1,1,4
53527,PRINTER,doc053525201705 051117 163445172,OK,0,8,36,16,11,4,117,4,130,1,-0500,22,36,16,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53526,PRINTER,2356776 (000000 051117 162825042,OK,0,48,29,16,11,4,117,4,130,1,-0500,40,30,16,11,4,117,4,130,1,-0500,31,melanie.cano,BLACK_AND_WHITE,1,1,31
53523,PRINTER,ArcReader Docum 051117 161640078,OK,0,3,18,16,11,4,117,4,130,1,-0500,12,18,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53521,PRINTER,ArcReader Docum 051117 161532549,OK,0,55,16,16,11,4,117,4,130,1,-0500,4,17,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53520,PRINTER,ArcReader Docum 051117 161304986,OK,0,28,14,16,11,4,117,4,130,1,-0500,37,14,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53519,PRINTER,ArcReader Docum 051117 161238051,OK,0,1,14,16,11,4,117,4,130,1,-0500,10,14,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53518,PRINTER,doc053517201705 051117 160946972,OK,0,10,11,16,11,4,117,4,130,1,-0500,25,11,16,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53516,PRINTER,ArcReader Docum 051117 160704339,OK,0,28,8,16,11,4,117,4,130,1,-0500,36,8,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53515,PRINTER,ArcReader Docum 051117 160637831,OK,0,1,8,16,11,4,117,4,130,1,-0500,10,8,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53514,PRINTER,NOTICE TO PROCE 051117 160340577,OK,0,4,5,16,11,4,117,4,130,1,-0500,13,5,16,11,4,117,4,130,1,-0500,1,maria.rangel,BLACK_AND_WHITE,1,1,1
53513,PRINTER,Sec._1.25._C_GE 051117 160227375,OK,0,51,3,16,11,4,117,4,130,1,-0500,15,4,16,11,4,117,4,130,1,-0500,3,della.robles,BLACK_AND_WHITE,5,5,15
53512,PRINTER,doc053511201705 051117 160130134,OK,0,54,2,16,11,4,117,4,130,1,-0500,4,3,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53510,PRINTER,ArcReader Docum 051117 155919622,OK,0,43,0,16,11,4,117,4,130,1,-0500,52,0,16,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53509,PRINTER,doc053504201705 051117 155158336,OK,0,22,53,15,11,4,117,4,130,1,-0500,35,53,15,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53508,PRINTER,20170508_SKILLS 051117 154741986,OK,0,6,49,15,11,4,117,4,130,1,-0500,12,50,15,11,4,117,4,130,1,-0500,16,roland.gomez,FULL_COLOR,1,1,16
53507,PRINTER,Microsoft Outlo 051117 154727281,OK,0,51,48,15,11,4,117,4,130,1,-0500,1,49,15,11,4,117,4,130,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53506,PRINTER,Microsoft Outlo 051117 154719200,OK,0,43,48,15,11,4,117,4,130,1,-0500,52,48,15,11,4,117,4,130,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53505,PRINTER,4945-01 EVOC.PDF 051117 154703989,OK,0,28,48,15,11,4,117,4,130,1,-0500,40,48,15,11,4,117,4,130,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
53503,PRINTER,ArcReader Docum 051117 154431375,OK,0,55,45,15,11,4,117,4,130,1,-0500,4,46,15,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53502,PRINTER,ArcReader Docum 051117 154419768,OK,0,44,45,15,11,4,117,4,130,1,-0500,53,45,15,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53499,PRINTER,PZ_PRELIM COMME 051117 154125661,OK,0,50,42,15,11,4,117,4,130,1,-0500,0,43,15,11,4,117,4,130,1,-0500,3,melanie.cano,MIXED,1,1,3
53498,PRINTER,Letter of commi 051117 154101732,OK,0,26,42,15,11,4,117,4,130,1,-0500,35,42,15,11,4,117,4,130,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53497,PRINTER,DOC000.pdf 051117 154042472,OK,0,7,42,15,11,4,117,4,130,1,-0500,16,42,15,11,4,117,4,130,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53496,PRINTER,zoning map.pdf 051117 153930306,OK,0,55,40,15,11,4,117,4,130,1,-0500,3,41,15,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53495,PRINTER,aerial map.pdf 051117 153854068,OK,0,18,40,15,11,4,117,4,130,1,-0500,27,40,15,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53493,PRINTER,Microsoft Outlo 051117 152520031,OK,0,44,26,15,11,4,117,4,130,1,-0500,54,26,15,11,4,117,4,130,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
53489,COPY,doc05348920170511150855,OK,0,55,8,15,11,4,117,4,130,1,-0500,3,9,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53488,COPY,doc05348820170511150838,OK,0,38,8,15,11,4,117,4,130,1,-0500,46,8,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53487,COPY,doc05348720170511150818,OK,0,18,8,15,11,4,117,4,130,1,-0500,26,8,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53486,COPY,doc05348620170511150758,OK,0,58,7,15,11,4,117,4,130,1,-0500,6,8,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53485,COPY,doc05348520170511150735,OK,0,35,7,15,11,4,117,4,130,1,-0500,43,7,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53484,COPY,doc05348420170511150720,OK,0,20,7,15,11,4,117,4,130,1,-0500,26,7,15,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53483,PRINTER,Huerta Int'l.pdf 051117 145649053,OK,0,15,58,14,11,4,117,4,130,1,-0500,25,58,14,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53482,PRINTER,Microsoft Outlo 051117 145531331,OK,0,56,56,14,11,4,117,4,130,1,-0500,6,57,14,11,4,117,4,130,1,-0500,2,alexandra.esparza,MIXED,1,1,2
53479,PRINTER,Microsoft Outlo 051117 144619641,OK,0,47,47,14,11,4,117,4,130,1,-0500,53,47,14,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53478,PRINTER,las margaritas  051117 144613506,OK,0,39,47,14,11,4,117,4,130,1,-0500,52,47,14,11,4,117,4,130,1,-0500,5,della.robles,BLACK_AND_WHITE,1,1,5
53477,PRINTER,Microsoft Outlo 051117 142926754,OK,0,53,30,14,11,4,117,4,130,1,-0500,2,31,14,11,4,117,4,130,1,-0500,1,samuel.tooley,FULL_COLOR,1,1,1
53476,PRINTER,Sanchez No 2.pdf 051117 142026140,CANCEL,100,53,21,14,11,4,117,4,130,1,-0500,13,22,14,11,4,117,4,130,1,-0500,1,rogelio.martinez,AUTO_COLOR,0,1,0
53475,PRINTER,COZ_Base.pdf 051117 142000712,OK,0,27,21,14,11,4,117,4,130,1,-0500,40,21,14,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53473,COPY,doc05347320170511134804,OK,0,4,48,13,11,4,117,4,130,1,-0500,20,48,13,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,8,8,8
53472,PRINTER,1407 W Nolana 051117 134554525,OK,0,22,47,13,11,4,117,4,130,1,-0500,31,47,13,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53471,PRINTER,1407 W Nolana L 051117 134416881,OK,0,44,45,13,11,4,117,4,130,1,-0500,56,45,13,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53470,PRINTER,Lot 2.pdf 051117 134404328,OK,0,32,45,13,11,4,117,4,130,1,-0500,42,45,13,11,4,117,4,130,1,-0500,3,maria.garcia,FULL_COLOR,1,1,3
53469,PRINTER,Lot 1.pdf 051117 134359938,OK,0,28,45,13,11,4,117,4,130,1,-0500,38,45,13,11,4,117,4,130,1,-0500,3,maria.garcia,FULL_COLOR,1,1,3
53468,PRINTER,zoning map.pdf 051117 134355812,OK,0,24,45,13,11,4,117,4,130,1,-0500,35,45,13,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53467,PRINTER,aerial map.pdf 051117 134339891,OK,0,8,45,13,11,4,117,4,130,1,-0500,22,45,13,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53466,PRINTER,comprmt.frx 051117 131500129,OK,0,28,16,13,11,4,117,4,130,1,-0500,35,16,13,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53465,PRINTER,Wish List.xls 051117 131413638,OK,0,42,15,13,11,4,117,4,130,1,-0500,51,15,13,11,4,117,4,130,1,-0500,2,janie.benedict,BLACK_AND_WHITE,1,1,2
53464,PRINTER,809 N Cage Blvd 051117 130905004,OK,0,34,10,13,11,4,117,4,130,1,-0500,37,11,13,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53463,PRINTER,Zoning map.pdf 051117 130418676,OK,0,47,5,13,11,4,117,4,130,1,-0500,56,5,13,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53462,PRINTER,Microsoft Outlo 051117 130403854,OK,0,33,5,13,11,4,117,4,130,1,-0500,41,5,13,11,4,117,4,130,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53461,PRINTER,Aerial Map.pdf 051117 130228859,OK,0,58,3,13,11,4,117,4,130,1,-0500,7,4,13,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53460,COPY,doc05346020170511130327,OK,0,27,3,13,11,4,117,4,130,1,-0500,33,3,13,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53459,PRINTER,Zoning Map.pdf 051117 130026027,OK,0,55,1,13,11,4,117,4,130,1,-0500,3,2,13,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53458,PRINTER,Aerial map.pdf 051117 125927582,OK,0,57,0,13,11,4,117,4,130,1,-0500,6,1,13,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53457,PRINTER,Zoning Map.pdf 051117 125704419,OK,0,34,58,12,11,4,117,4,130,1,-0500,42,58,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53456,PRINTER,Aerial map.pdf 051117 125617520,OK,0,47,57,12,11,4,117,4,130,1,-0500,56,57,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53454,PRINTER,Zoning map.pdf 051117 125353450,OK,0,23,55,12,11,4,117,4,130,1,-0500,32,55,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53453,PRINTER,Aerial map.pdf 051117 125214158,OK,0,43,53,12,11,4,117,4,130,1,-0500,52,53,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53452,PRINTER,Aerial map.pdf 051117 124926097,OK,0,55,50,12,11,4,117,4,130,1,-0500,4,51,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53451,PRINTER,Zoning map.pdf 051117 124817041,OK,0,47,49,12,11,4,117,4,130,1,-0500,55,49,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53450,PRINTER,Zoning Map.pdf 051117 123734032,OK,0,4,39,12,11,4,117,4,130,1,-0500,13,39,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53449,PRINTER,Aerial map.pdf 051117 123613747,OK,0,44,37,12,11,4,117,4,130,1,-0500,53,37,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53448,PRINTER,6601 S JACKSON  051117 123255891,OK,0,26,34,12,11,4,117,4,130,1,-0500,36,34,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53447,PRINTER,7401 S JACKSON  051117 123006975,OK,0,37,31,12,11,4,117,4,130,1,-0500,46,31,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53446,PRINTER,6601 S JACKSON  051117 123001554,OK,0,32,31,12,11,4,117,4,130,1,-0500,42,31,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53445,PRINTER,BYOB_DANIEL'S E 051117 122854087,OK,0,24,30,12,11,4,117,4,130,1,-0500,42,30,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53444,PRINTER,BYOB_DANIEL'S E 051117 122844343,OK,0,14,30,12,11,4,117,4,130,1,-0500,30,30,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53443,PRINTER,BYOB_DANIEL'S E 051117 122722222,OK,0,52,28,12,11,4,117,4,130,1,-0500,0,29,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53442,PRINTER,BYOB_DANIEL'S E 051117 122714043,OK,0,44,28,12,11,4,117,4,130,1,-0500,51,28,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53441,PRINTER,6601 S JACKSON  051117 122707040,OK,0,37,28,12,11,4,117,4,130,1,-0500,47,28,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53440,PRINTER,BYOB_DANIEL'S E 051117 122706256,OK,0,36,28,12,11,4,117,4,130,1,-0500,44,28,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53439,PRINTER,BYOB_DANIEL'S E 051117 122655101,OK,0,25,28,12,11,4,117,4,130,1,-0500,33,28,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53438,PRINTER,BYOB CERTIFICAT 051117 122609667,OK,0,40,27,12,11,4,117,4,130,1,-0500,18,28,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,5,5,5
53437,PRINTER,1100 N CAGE BLV 051117 122351228,OK,0,22,25,12,11,4,117,4,130,1,-0500,34,25,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
